film,oseba,vloga
119738,0389591,reziser
119738,0000210,igralec
119738,0000551,igralec
119738,0000139,igralec
119738,0000391,igralec
355295,0000416,reziser
355295,0000354,igralec
355295,0005132,igralec
355295,0000899,igralec
355295,1996295,igralec
116922,0000186,reziser
116922,0000597,igralec
116922,0000099,igralec
116922,0741803,igralec
116922,0258388,igralec
249462,0197636,reziser
249462,0068260,igralec
249462,0910278,igralec
249462,0382402,igralec
249462,0237237,igralec
36775,0000697,reziser
36775,0534045,igralec
36775,0001766,igralec
36775,0000064,igralec
36775,0056477,igralec
312004,0101508,reziser
312004,0661910,reziser
312004,0758608,igralec
312004,0000307,igralec
312004,0000146,igralec
312004,0443153,igralec
161081,0000709,reziser
161081,0000148,igralec
161081,0000201,igralec
161081,0870007,igralec
161081,0001584,igralec
106489,0000134,reziser
106489,0000134,igralec
106489,0001590,igralec
106489,0000969,igralec
106489,0135584,igralec
54331,0000040,reziser
54331,0000018,igralec
54331,0000059,igralec
54331,0001739,igralec
54331,0001452,igralec
79417,0000914,reziser
79417,0000163,igralec
79417,0000658,igralec
79417,0000737,igralec
79417,0377888,igralec
117731,0000408,reziser
117731,0001772,igralec
117731,0000408,igralec
117731,0000653,igralec
117731,0000996,igralec
2024432,1164861,reziser
2024432,0000867,igralec
2024432,0565250,igralec
2024432,0158626,igralec
2024432,0001605,igralec
265459,0738796,reziser
265459,0000245,igralec
265459,0001567,igralec
265459,0890232,igralec
265459,0808057,igralec
2096672,0268370,reziser
2096672,0268380,reziser
2096672,0000120,igralec
2096672,0001099,igralec
2096672,1443527,igralec
2096672,0390229,igralec
2042568,0001053,reziser
2042568,0001054,reziser
2042568,1209966,igralec
2042568,1659547,igralec
2042568,0000422,igralec
2042568,1330560,igralec
1179034,0603628,reziser
1179034,0000237,igralec
1179034,0001667,igralec
1179034,0810738,igralec
1179034,0243983,igralec
1655441,1767218,reziser
1655441,0515116,igralec
1655441,0401264,igralec
1655441,0000148,igralec
1655441,0000834,igralec
87544,0594503,reziser
87544,0793585,igralec
87544,0875332,igralec
87544,0477449,igralec
87544,0623214,igralec
322330,0914134,reziser
322330,0000130,igralec
322330,0517820,igralec
322330,0001319,igralec
322330,0332390,igralec
72271,0001361,reziser
72271,0122782,igralec
72271,0623605,igralec
72271,0200758,igralec
72271,0663935,igralec
822847,0829820,reziser
822847,0079273,igralec
822847,1544217,igralec
822847,0702572,igralec
822847,0881631,igralec
87182,0000186,reziser
87182,0001492,igralec
87182,0000515,igralec
87182,0000768,igralec
87182,0162361,igralec
44079,0000033,reziser
44079,0335048,igralec
44079,0908153,igralec
44079,0738746,igralec
44079,0001991,igralec
70511,0769874,reziser
70511,0000537,igralec
70511,0000163,igralec
70511,0430460,igralec
70511,0330150,igralec
184894,0223359,reziser
184894,0000329,igralec
184894,0005562,igralec
184894,0005154,igralec
184894,0581266,igralec
146838,0000231,reziser
146838,0000199,igralec
146838,0000598,igralec
146838,0000139,igralec
146838,0000249,igralec
1038919,0855035,reziser
1038919,0000098,igralec
1038919,0124930,igralec
1038919,1631320,igralec
1038919,0307534,igralec
101272,0001756,reziser
101272,0001378,igralec
101272,0000471,igralec
101272,0000502,igralec
101272,0000445,igralec
71230,0000316,reziser
71230,0001476,igralec
71230,0000698,igralec
71230,0001620,igralec
71230,0466327,igralec
1692486,0000591,reziser
1692486,0000149,igralec
1692486,0000701,igralec
1692486,0910607,igralec
1692486,0000604,igralec
3152624,0031976,reziser
3152624,2154960,igralec
3152624,0352778,igralec
3152624,0488953,igralec
3152624,0703800,igralec
404032,0220600,reziser
404032,0001473,igralec
404032,0929489,igralec
404032,0013037,igralec
404032,0001714,igralec
2316411,0898288,reziser
2316411,0350453,igralec
2316411,0491259,igralec
2316411,0300589,igralec
2316411,0000618,igralec
293508,0001708,reziser
293508,0124930,igralec
293508,0002536,igralec
293508,0933940,igralec
293508,0001669,igralec
3065204,1490123,reziser
3065204,0267812,igralec
3065204,0933940,igralec
3065204,4068901,igralec
3065204,0640323,igralec
120102,0000269,reziser
120102,0000093,igralec
120102,0000667,igralec
120102,0000703,igralec
120102,0538683,igralec
43274,0314671,reziser
43274,0414144,reziser
43274,0527217,reziser
43274,0064607,igralec
43274,0943956,igralec
43274,0370821,igralec
43274,0001359,igralec
1242460,0708903,reziser
1242460,0842770,igralec
1242460,0000604,igralec
1242460,3009232,igralec
1242460,3838127,igralec
2209418,0000500,reziser
2209418,0000160,igralec
2209418,0000365,igralec
2209418,2089090,igralec
2209418,3987673,igralec
106582,0001317,reziser
106582,0000230,igralec
106582,0001475,igralec
106582,0740264,igralec
106582,0005508,igralec
162346,0959062,reziser
162346,0000114,igralec
162346,0000301,igralec
162346,0424060,igralec
162346,0000605,igralec
2975578,0218621,reziser
2975578,0342029,igralec
2975578,0252238,igralec
2975578,1472917,igralec
2975578,0760989,igralec
1055292,0075528,reziser
1055292,0001337,igralec
1055292,0241049,igralec
1055292,0524197,igralec
1055292,3693309,igralec
40746,0000033,reziser
40746,0000071,igralec
40746,0197982,igralec
40746,0335048,igralec
40746,0263330,igralec
223897,0001460,reziser
223897,0000228,igralec
223897,0005286,igralec
223897,0000166,igralec
223897,0001542,igralec
108358,0181902,reziser
108358,0418883,reziser
108358,0000621,igralec
108358,0000174,igralec
108358,0000385,igralec
108358,0000200,igralec
905372,0374048,reziser
905372,0935541,igralec
905372,0249291,igralec
905372,0860947,igralec
905372,0647638,igralec
91369,0001345,reziser
91369,0000309,igralec
91369,0000124,igralec
91369,0296614,igralec
91369,0860712,igralec
817230,0005190,reziser
817230,0000210,igralec
817230,0004937,igralec
817230,0004266,igralec
817230,0004695,igralec
40522,0001120,reziser
40522,0536009,igralec
40522,0821543,igralec
40522,0136794,igralec
40522,0759031,igralec
1067583,1349376,reziser
1067583,1500155,igralec
1067583,0000702,igralec
1067583,0910607,igralec
1067583,0773973,igralec
1547234,0462895,reziser
1547234,0330687,igralec
1547234,0788335,igralec
1547234,1268158,igralec
1547234,5217936,igralec
34492,0019282,reziser
34492,0035899,reziser
34492,0359457,reziser
34492,0373871,reziser
34492,0730860,reziser
34492,0766402,reziser
34492,0942687,reziser
34492,0017013,igralec
34492,0018755,igralec
34492,1027883,igralec
34492,0066951,igralec
421073,0043742,reziser
421073,0000206,igralec
421073,0001845,igralec
421073,0491402,igralec
421073,0262635,igralec
247638,0005190,reziser
247638,0000267,igralec
247638,0004266,igralec
247638,0001185,igralec
247638,0000525,igralec
164912,0591450,reziser
164912,0000150,igralec
164912,0000133,igralec
164912,0491402,igralec
164912,0005151,igralec
397065,1429471,reziser
397065,0614877,igralec
397065,0385296,igralec
397065,0193846,igralec
397065,0887144,igralec
101507,0005436,reziser
101507,0000421,igralec
101507,0000401,igralec
101507,0015677,igralec
101507,0042998,igralec
120632,0797869,reziser
120632,0000115,igralec
120632,0000212,igralec
120632,0105672,igralec
120632,0001240,igralec
112431,0003088,reziser
112431,0000342,igralec
112431,0844294,igralec
112431,0004815,igralec
112431,0546816,igralec
1058017,0315041,reziser
1058017,2816668,reziser
1058017,0315041,igralec
1058017,0004950,igralec
1058017,1706767,igralec
1058017,0127373,igralec
84827,0513974,reziser
84827,0000313,igralec
84827,0000310,igralec
84827,0001831,igralec
84827,0604563,igralec
1289401,0082450,reziser
1289401,0565250,igralec
1289401,1325419,igralec
1289401,0571952,igralec
1289401,0428656,igralec
421239,0000127,reziser
421239,1046097,igralec
421239,0614165,igralec
421239,0004051,igralec
421239,0425610,igralec
113627,0001214,reziser
113627,0000115,igralec
113627,0000223,igralec
113627,0001696,igralec
113627,0507659,igralec
2278871,0444244,reziser
2278871,2244205,igralec
2278871,2650819,igralec
2278871,0444248,igralec
2278871,0714534,igralec
314353,0298807,reziser
314353,0000246,igralec
314353,0369513,igralec
314353,0000899,igralec
314353,0907708,igralec
362120,0001878,reziser
362120,0267506,igralec
362120,0356021,igralec
362120,0081572,igralec
362120,0000597,igralec
340163,0802807,reziser
340163,0000246,igralec
340163,0001629,igralec
340163,0005583,igralec
340163,1497548,igralec
93437,0001708,reziser
93437,0000574,igralec
93437,0000433,igralec
93437,0001848,igralec
93437,0400464,igralec
100507,0000814,reziser
100507,0000230,igralec
100507,0001735,igralec
100507,0949350,igralec
100507,0821739,igralec
455407,0252135,reziser
455407,0593664,igralec
455407,0648249,igralec
455407,1263939,igralec
455407,1725848,igralec
3011894,1167933,reziser
3011894,0334882,igralec
3011894,0555404,igralec
3011894,0897640,igralec
3011894,0181300,igralec
250687,0958387,reziser
250687,0005227,igralec
250687,0005442,igralec
250687,0000155,igralec
250687,0896735,igralec
99077,0001508,reziser
99077,0000134,igralec
99077,0000245,igralec
99077,0001413,igralec
99077,0625724,igralec
393162,0141961,reziser
393162,0000168,igralec
393162,0327779,igralec
393162,0722647,igralec
393162,0114532,igralec
90728,0000118,reziser
90728,0000621,igralec
90728,0000326,igralec
90728,0241748,igralec
90728,0393222,igralec
366627,0562266,reziser
366627,0004778,igralec
366627,0461136,igralec
366627,0185819,igralec
366627,0001434,igralec
430357,0000520,reziser
430357,0268199,igralec
430357,0004937,igralec
430357,0000084,igralec
430357,0365140,igralec
1615147,1170855,reziser
1615147,0704270,igralec
1615147,0001804,igralec
1615147,0000228,igralec
1615147,0079273,igralec
1131734,0476201,reziser
1131734,1083271,igralec
1131734,1086543,igralec
1131734,0111013,igralec
1131734,2215447,igralec
758730,0833779,reziser
758730,0833780,reziser
758730,0043855,igralec
758730,1018679,igralec
758730,1560274,igralec
758730,0651159,igralec
1924429,0000965,reziser
1924429,0564215,igralec
1924429,0206257,igralec
1924429,0001993,igralec
1924429,0764527,igralec
404203,0276062,reziser
404203,0000701,igralec
404203,0000124,igralec
404203,0933940,igralec
404203,0355097,igralec
1517260,0629272,reziser
1517260,1519680,igralec
1517260,1796057,igralec
1517260,1831976,igralec
1517260,1208167,igralec
1228987,0716257,reziser
1228987,2240346,igralec
1228987,1631269,igralec
1228987,0420955,igralec
1228987,0120648,igralec
95956,0003423,reziser
95956,0000230,igralec
95956,0001077,igralec
95956,0209030,igralec
95956,0001748,igralec
482606,1052162,reziser
482606,0005454,igralec
482606,0000239,igralec
482606,1801841,igralec
482606,2899650,igralec
2692904,1140275,reziser
2692904,0362766,igralec
2692904,1469236,igralec
2692904,2235721,igralec
2692904,0778831,igralec
385004,0955443,reziser
385004,0955471,igralec
385004,0437580,igralec
385004,0490489,igralec
385004,1288603,igralec
338564,0490487,reziser
338564,0538320,reziser
338564,0490489,igralec
338564,0504897,igralec
338564,0938893,igralec
338564,0874676,igralec
790736,0777881,reziser
790736,0005351,igralec
790736,0000313,igralec
790736,0000571,igralec
790736,0000102,igralec
133751,0001675,reziser
133751,0108287,igralec
133751,0245112,igralec
133751,0364977,igralec
133751,0001326,igralec
3569230,0001338,reziser
3569230,0362766,igralec
3569230,0115161,igralec
3569230,5473782,igralec
3569230,2167957,igralec
84726,0583292,reziser
84726,0000638,igralec
84726,0000559,igralec
84726,0001420,igralec
84726,0001150,igralec
445922,0853380,reziser
445922,0939697,igralec
445922,0836343,igralec
445922,1725848,igralec
445922,2085629,igralec
2120120,0001060,reziser
2120120,0001191,igralec
2120120,0416673,igralec
2120120,1157358,igralec
2120120,0227759,igralec
82340,0000118,reziser
82340,0000621,igralec
82340,0001812,igralec
82340,0000308,igralec
82340,0000587,igralec
245574,0190859,reziser
245574,0893941,igralec
245574,0305558,igralec
245574,0319843,igralec
245574,1004635,igralec
907657,0138809,reziser
907657,0360598,igralec
907657,2461627,igralec
907657,2008013,igralec
907657,2478608,igralec
1486185,0362566,reziser
1486185,1086543,igralec
1486185,0001305,igralec
1486185,0000198,igralec
1486185,0121605,igralec
462590,0281945,reziser
462590,1475594,igralec
462590,1564087,igralec
462590,1690482,igralec
462590,2026113,igralec
107977,0000316,reziser
107977,0000144,igralec
107977,0507659,igralec
107977,0715953,igralec
107977,0001865,igralec
1821549,0668247,reziser
1821549,0001136,igralec
1821549,0287182,igralec
1821549,0820053,igralec
1821549,0644022,igralec
120794,0152312,reziser
120794,0382769,reziser
120794,0920425,reziser
120794,0000174,igralec
120794,0000146,igralec
120794,0000201,igralec
120794,0000113,igralec
337741,0583600,reziser
337741,0000197,igralec
337741,0000473,igralec
337741,0000206,igralec
337741,0001605,igralec
32910,0272568,reziser
32910,0373429,reziser
32910,0414144,reziser
32910,0455741,reziser
32910,0527217,reziser
32910,0730860,reziser
32910,0789313,reziser
32910,0427934,igralec
32910,0747759,igralec
32910,0000305,igralec
32910,0110893,igralec
114069,0000583,reziser
114069,0000163,igralec
114069,0000623,igralec
114069,0000151,igralec
114069,0000228,igralec
465580,0006476,reziser
465580,0004741,igralec
465580,0266824,igralec
465580,0262635,igralec
465580,1225406,igralec
1131729,0193485,reziser
1131729,0000450,igralec
1131729,0631490,igralec
1131729,0296545,igralec
1131729,0352905,igralec
120890,0573796,reziser
120890,0000102,igralec
120890,0000369,igralec
120890,0000117,igralec
120890,0000622,igralec
100814,0881038,reziser
100814,0000102,igralec
100814,0911542,igralec
100814,0141617,igralec
100814,0343447,igralec
200550,0573589,reziser
200550,0005305,igralec
200550,0305081,igralec
200550,0000422,igralec
200550,0004742,igralec
1904996,0000431,reziser
1904996,0005458,igralec
1904996,0000182,igralec
1904996,0004821,igralec
1904996,0000560,igralec
103855,0413875,reziser
103855,0000126,igralec
103855,0001365,igralec
103855,0447290,igralec
103855,0167850,igralec
190138,0528718,reziser
190138,0000246,igralec
190138,0001612,igralec
190138,0000275,igralec
190138,0003817,igralec
93748,0000455,reziser
93748,0000188,igralec
93748,0001006,igralec
93748,0732309,igralec
93748,0571106,igralec
77975,0000484,reziser
77975,0000004,igralec
77975,0000261,igralec
77975,0001371,igralec
77975,0299122,igralec
92965,0000229,reziser
92965,0000288,igralec
92965,0000518,igralec
92965,0001669,igralec
92965,0369814,igralec
77402,0001681,reziser
77402,0256361,igralec
77402,0286010,igralec
77402,0718203,igralec
77402,0743417,igralec
401383,0773603,reziser
401383,0023832,igralec
401383,0782561,igralec
401383,0189887,igralec
401383,0175931,igralec
1634122,0662529,reziser
1634122,0000100,igralec
