film,oseba,vloga
837562,850733,reziser
837562,1411125,igralec
837562,1676221,igralec
838221,4778,igralec
838221,5403,igralec
838221,5562,igralec
838221,27572,reziser
838221,2496312,igralec
838283,604,igralec
838283,2071,igralec
838283,5460,igralec
838283,420955,igralec
838283,570912,reziser
839980,437,igralec
839980,2071,igralec
839980,5491,igralec
839980,22768,reziser
839980,71275,igralec
840361,255,igralec
840361,255,reziser
840361,356017,igralec
840361,358316,igralec
840361,719637,igralec
842926,194,igralec
842926,906,igralec
842926,158966,reziser
842926,749263,igralec
842926,1985859,igralec
844471,1001,igralec
844471,132257,igralec
844471,267506,igralec
844471,352778,igralec
844471,520488,reziser
844471,588087,reziser
844708,1282,igralec
844708,5321,igralec
844708,100889,igralec
844708,226813,igralec
844708,1531934,reziser
848228,375,igralec
848228,262635,igralec
848228,424060,igralec
848228,719637,igralec
848228,923736,reziser
848537,268199,igralec
848537,461498,igralec
848537,917188,reziser
848537,1086543,igralec
848537,1242688,igralec
852713,4988,igralec
852713,267506,igralec
852713,937748,reziser
852713,993507,igralec
852713,1297015,igralec
859163,409,igralec
859163,706,igralec
859163,1472,igralec
859163,3418,reziser
859163,4742,igralec
861689,194,igralec
861689,305558,igralec
861689,410832,igralec
861689,576987,reziser
861689,749263,igralec
861739,432753,igralec
861739,609944,igralec
861739,655683,reziser
861739,1141101,igralec
861739,2386123,igralec
862846,273,igralec
862846,10736,igralec
862846,420422,reziser
862846,1289434,igralec
862846,1555151,igralec
862856,1593,igralec
862856,4051,igralec
862856,48414,igralec
862856,1002424,reziser
862856,1468674,igralec
864761,146,igralec
864761,1648,igralec
864761,461136,igralec
864761,1002641,igralec
864761,1314116,reziser
865556,329,igralec
865556,1472,igralec
865556,29400,igralec
865556,591450,reziser
865556,2973494,igralec
870111,102,igralec
870111,165,reziser
870111,1449,igralec
870111,5377,igralec
870111,790688,igralec
870984,353,igralec
870984,1250,igralec
870984,1885,reziser
870984,3527143,igralec
871510,24912,reziser
871510,451321,igralec
871510,1427076,igralec
871510,1540244,igralec
871510,2469366,igralec
876563,354,igralec
876563,553,igralec
876563,949,igralec
876563,594503,reziser
876563,945359,igralec
878804,113,igralec
878804,5210,igralec
878804,359387,reziser
878804,2052567,igralec
878804,2466842,igralec
879870,210,igralec
879870,849,igralec
879870,205626,igralec
879870,420955,igralec
879870,614682,reziser
882977,215,igralec
882977,6846,reziser
882977,425005,igralec
882977,1256532,igralec
882977,1969169,igralec
884328,1104,reziser
884328,1315,igralec
884328,5048,igralec
884328,105672,igralec
884328,390229,igralec
884732,192505,igralec
884732,366389,igralec
884732,1265802,igralec
884732,1275670,reziser
884732,1649714,igralec
887883,93,igralec
887883,123,igralec
887883,518,igralec
887883,531,igralec
887883,1053,reziser
887883,1054,reziser
887912,941,reziser
887912,1602,igralec
887912,719637,igralec
887912,1107001,igralec
887912,1310016,igralec
889573,98,igralec
889573,156,igralec
889573,867,igralec
889573,330347,reziser
889573,817447,reziser
889573,933940,igralec
889583,56187,igralec
889583,153078,reziser
889583,358390,igralec
889583,3042403,igralec
889583,3495911,igralec
890870,68551,igralec
890870,274371,igralec
890870,541908,igralec
890870,666398,igralec
890870,1135423,reziser
892318,603,igralec
892318,213482,igralec
892318,305558,igralec
892318,935095,reziser
892318,1086543,igralec
892769,59431,igralec
892769,124930,igralec
892769,213450,reziser
892769,272401,igralec
892769,761498,reziser
892769,2395586,igralec
892782,702,igralec
892782,170306,igralec
892782,736622,igralec
892782,933988,igralec
892782,970447,reziser
892782,1224299,reziser
892791,104,igralec
892791,139,igralec
892791,196,igralec
892791,552,igralec
892791,593610,reziser
898367,234,igralec
898367,380,igralec
898367,1557,igralec
898367,384825,reziser
898367,2240346,igralec
901476,298,igralec
901476,4266,igralec
901476,5028,igralec
901476,935095,reziser
901476,1034965,igralec
903624,1392,reziser
903624,5212,igralec
903624,35514,igralec
903624,293509,igralec
903624,785227,igralec
905372,249291,igralec
905372,374048,reziser
905372,647638,igralec
905372,860947,igralec
905372,935541,igralec
907657,138809,reziser
907657,360598,igralec
907657,2008013,igralec
907657,2461627,igralec
907657,2478608,igralec
910936,170550,igralec
910936,290556,igralec
910936,337773,reziser
910936,736622,igralec
910936,1144419,igralec
910970,4056,reziser
910970,123785,igralec
910970,307531,igralec
910970,929609,igralec
910970,2264184,igralec
914798,667,igralec
914798,379179,reziser
914798,1670029,igralec
914798,2633535,igralec
914798,2726789,igralec
914863,168,igralec
914863,5251,igralec
914863,429964,reziser
914863,740535,igralec
914863,790688,igralec
918927,450,igralec
918927,658,igralec
918927,10736,igralec
918927,205626,igralec
918927,788234,reziser
918940,2907,igralec
918940,910607,igralec
918940,946734,reziser
918940,4920741,igralec
918940,7222287,igralec
926084,342488,igralec
926084,631490,igralec
926084,705356,igralec
926084,914612,igralec
926084,946734,reziser
929632,1014,igralec
929632,200005,reziser
929632,594898,igralec
929632,1745736,igralec
929632,2829737,igralec
936501,463,igralec
936501,553,igralec
936501,603628,reziser
936501,650702,igralec
936501,1192254,igralec
938283,796117,reziser
938283,1717152,igralec
938283,2353862,igralec
938283,2443758,igralec
938283,3226241,igralec
942385,375,igralec
942385,1774,igralec
942385,1774,reziser
942385,85312,igralec
942385,434854,igralec
944835,630,igralec
944835,1401,igralec
944835,252230,igralec
944835,637518,reziser
944835,646037,igralec
945513,267812,igralec
945513,350453,igralec
945513,942482,igralec
945513,1157358,igralec
945513,1512910,reziser
947798,204,igralec
947798,213,igralec
947798,1993,igralec
947798,4716,reziser
947798,5109,igralec
947810,354,igralec
947810,1427,igralec
947810,5042,igralec
947810,339030,reziser
947810,620981,igralec
948470,406975,igralec
948470,451234,igralec
948470,1297015,igralec
948470,1940449,igralec
948470,1989536,reziser
949731,242,igralec
949731,491,igralec
949731,221046,igralec
949731,796117,reziser
949731,1496319,igralec
952640,5134,igralec
952640,46559,igralec
952640,189144,igralec
952640,384722,reziser
952640,439739,igralec
955308,128,igralec
955308,631,reziser
955308,949,igralec
955308,1884,igralec
955308,532193,igralec
959337,138,igralec
959337,701,igralec
959337,5222,reziser
959337,280199,igralec
959337,745751,igralec
960144,1191,igralec
960144,1806,igralec
960144,4825,igralec
960144,240797,reziser
960144,841910,igralec
960731,1073,igralec
960731,1191,igralec
960731,1602,igralec
960731,5392,igralec
960731,788202,reziser
963178,90,igralec
963178,654110,igralec
963178,860947,igralec
963178,878756,reziser
963178,915208,igralec
963794,6958,igralec
963794,39162,igralec
963794,540441,igralec
963794,1377561,igralec
963794,2127650,reziser
963966,115,igralec
963966,547,igralec
963966,5509,reziser
963966,59431,igralec
963966,1954240,igralec
964517,242,igralec
964517,288,igralec
964517,10736,igralec
964517,502425,igralec
964517,751102,reziser
970179,217,reziser
970179,489,igralec
970179,1426,igralec
970179,1631269,igralec
970179,2633535,igralec
970416,124,igralec
970416,206,igralec
970416,870,igralec
970416,220600,reziser
970416,1535523,igralec
970452,592,igralec
970452,1884,igralec
970452,700856,igralec
970452,1068186,reziser
970452,1248393,igralec
970866,134,igralec
970866,1632,igralec
970866,1774,igralec
970866,5562,igralec
970866,919369,reziser
971209,170,igralec
971209,1872,igralec
971209,648249,igralec
971209,760989,igralec
971209,878638,reziser
974015,255,igralec
974015,597388,igralec
974015,811583,reziser
974015,2933757,igralec
974015,3009232,igralec
974661,1612,igralec
974661,5182,igralec
974661,502073,igralec
974661,824882,reziser
974661,1374980,igralec
975645,164,igralec
975645,545,igralec
975645,315065,reziser
975645,396812,igralec
975645,424060,igralec
976051,146,igralec
976051,701,igralec
976051,4486,igralec
976051,197636,reziser
976051,354198,igralec
978762,450,igralec
978762,1057,igralec
978762,51509,igralec
978762,254178,reziser
978762,402032,igralec
978764,115161,igralec
978764,180411,igralec
978764,540441,igralec
978764,811583,reziser
978764,1227814,igralec
980970,776,reziser
980970,1342727,igralec
980970,1602660,igralec
980970,1670137,igralec
980970,2401020,igralec
981227,148418,igralec
981227,813164,reziser
981227,993507,igralec
981227,1683094,igralec
981227,1969169,igralec
983193,229,reziser
983193,68260,igralec
983193,185819,igralec
983193,670408,igralec
983193,785227,igralec
985694,134,igralec
985694,1675,reziser
985694,1803,igralec
985694,4695,igralec
985694,542450,reziser
985694,735442,igralec
985699,110,igralec
985699,129,igralec
985699,1741,reziser
985699,396924,igralec
985699,631490,igralec
986263,246,igralec
986263,609,igralec
986263,593664,igralec
986263,609236,reziser
986263,683253,igralec
986264,451148,igralec
986264,451148,reziser
986264,1244760,reziser
986264,1479650,igralec
986264,1538116,igralec
986264,2594301,igralec
988045,179,igralec
988045,375,igralec
988045,5363,reziser
988045,835016,igralec
988045,1046097,igralec
988595,1337,igralec
988595,5188,igralec
988595,15196,igralec
988595,281945,reziser
988595,450116,igralec
989757,1794,igralec
989757,2120,reziser
989757,420955,igralec
989757,1086543,igralec
989757,1475594,igralec
990407,139,igralec
990407,327273,reziser
990407,736622,igralec
990407,910607,igralec
990407,1727100,igralec
993842,949,igralec
993842,51509,igralec
993842,942504,reziser
993842,1519680,igralec
993842,3043279,igralec
993846,138,igralec
993846,190,igralec
993846,217,reziser
993846,1706767,igralec
993846,3053338,igralec
995039,495,igralec
995039,1427,igralec
995039,315041,igralec
995039,462895,reziser
995039,1994167,igralec
1000774,326,igralec
1000774,572,igralec
1000774,4862,igralec
1000774,455078,reziser
1000774,633223,igralec
1001508,98,igralec
1001508,124,igralec
1001508,329481,igralec
1001508,477129,reziser
1001508,2079681,igralec
1001526,93,igralec
1001526,2071,igralec
1001526,275486,igralec
1001526,569891,reziser
1001526,1706767,igralec
1007028,3620,reziser
1007028,6969,igralec
1007028,66144,igralec
1007028,732497,igralec
1007028,736622,igralec
1007029,658,igralec
1007029,980,igralec
1007029,1290,igralec
1007029,114742,igralec
1007029,1630273,reziser
1010048,965,reziser
1010048,438463,igralec
1010048,795661,igralec
1010048,849164,reziser
1010048,2353862,igralec
1010048,2951768,igralec
1013743,129,igralec
1013743,139,igralec
1013743,3244,igralec
1013743,3506,reziser
1013743,765597,igralec
1013752,4874,igralec
1013752,108287,igralec
1013752,510912,reziser
1013752,735442,igralec
1013752,908094,igralec
1013753,576,igralec
1013753,982,igralec
1013753,1814,reziser
1013753,386472,igralec
1013753,526019,igralec
1014759,136,igralec
1014759,307,igralec
1014759,318,reziser
1014759,4266,igralec
1014759,1985859,igralec
1017460,1631,igralec
1017460,4778,igralec
1017460,152035,igralec
1017460,622112,reziser
1017460,1682412,igralec
1019452,1053,reziser
1019452,1054,reziser
1019452,454236,igralec
1019452,577329,igralec
1019452,836121,igralec
1019452,3102689,igralec
1020072,619,igralec
1020072,5501,igralec
1020072,252238,igralec
1020072,654648,igralec
1020072,1148550,reziser
1020530,255108,igralec
1020530,717709,igralec
1020530,1055413,igralec
1020530,1220140,reziser
1020530,1925239,igralec
1020558,551076,reziser
1020558,922035,igralec
1020558,936591,igralec
1020558,1055413,igralec
1020558,1385871,igralec
1022603,34309,igralec
1022603,221046,igralec
1022603,330687,igralec
1022603,1631269,igralec
1022603,1989536,reziser
1023111,5023,igralec
1023111,267511,igralec
1023111,905592,reziser
1023111,1544217,igralec
1023111,1720028,igralec
1023114,438,igralec
1023114,1837,reziser
1023114,268199,igralec
1023114,836343,igralec
1023114,1058007,igralec
1023481,144260,igralec
1023481,160840,reziser
1023481,263759,igralec
1023481,1382207,igralec
1023481,1782560,igralec
1024648,255,igralec
1024648,255,reziser
1024648,273,igralec
1024648,422,igralec
1024648,186505,igralec
1027718,140,igralec
1027718,231,reziser
1027718,982,igralec
1027718,479471,igralec
1027718,1659547,igralec
1028528,233,reziser
1028528,621,igralec
1028528,206257,igralec
1028528,1057928,igralec
1028528,1089685,igralec
1028532,152,igralec
1028532,260,igralec
1028532,2120,reziser
1028532,846480,igralec
1028532,2105255,igralec
1029234,126743,igralec
1029234,869590,igralec
1029234,1052791,reziser
1029234,1227864,igralec
1029234,1662011,igralec
1032755,5363,reziser
1032755,124930,igralec
1032755,252961,igralec
1032755,628601,igralec
1032755,929489,igralec
1033575,123,igralec
1033575,668247,reziser
1033575,940362,igralec
1033575,1975228,igralec
1033575,3837786,igralec
1033643,139,igralec
1033643,5110,igralec
1033643,891114,reziser
1033643,1117791,igralec
1033643,1128572,igralec
1034032,4410,reziser
1034032,5520,igralec
1034032,124930,igralec
1034032,355910,igralec
1034032,524839,igralec
1034032,962729,reziser
1034303,630,igralec
1034303,1880,reziser
1034303,68260,igralec
1034303,185819,igralec
1034303,1111968,igralec
1034314,1424,igralec
1034314,456130,igralec
1034314,653248,igralec
1034314,1087430,igralec
1034314,1993322,reziser
1034331,134,igralec
1034331,199,igralec
1034331,816,reziser
1034331,1303,igralec
