id,naslov,dolzina,leto,ocena,metascore,glasovi,zasluzek,opis
960731,Zgodbe za lahko noc,99,2008,6.1,33,79976,110101975,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.
963178,The International: Mednarodna prevara,118,2009,6.5,52,85291,25450527,An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.
963794,The Ruins,90,2008,5.9,44,64462,17432844,"A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins."
963966,Carovnikov vajenec,109,2010,6.1,46,139850,63150991,Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana la Fée.
964517,Borec,116,2010,7.8,79,307514,93617009,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness."
970179,Hugo,126,2011,7.5,83,276781,73864507,"In Paris in 1931, an orphan named Hugo Cabret who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton."
970416,"Dan, ko bo obstala zemlja",104,2008,5.5,40,152202,79366978,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.
970452,Solomon Kane,104,2009,6.1,48,64700,,"A ruthless mercenary renounces violence after learning his soul is bound for hell. When a young girl is kidnapped and her family slain by a sorcerer's murderous cult, he is forced to fight and seek his redemption slaying evil."
970866,Njuna druzina,98,2010,5.5,27,96234,148383780,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?"
971209,Rajski oddih,98,2009,6.5,63,62372,15483540,Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.
974015,Liga pravicnih,120,2017,6.6,45,287611,229024295,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his newfound ally, Diana Prince, to face an even greater enemy."
974661,Se enkrat 17,102,2009,6.4,48,162156,64167069,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.
975645,Hitchcock,98,2012,6.8,55,66732,6008677,"The relationship between Alfred Hitchcock and his wife Alma Reville during the filming of <a href=""/title/tt0054215"">Psiho</a> (1960) in 1959 is explored."
976051,Bralec,124,2008,7.6,58,212223,34194407,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial."
978762,Mary and Max,92,2009,8.1,,145348,,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
978764,Prikriti udarec,110,2011,6.1,33,214217,36392502,"A young girl is institutionalized by her abusive stepfather, retreating to an alternative reality as a coping strategy, envisioning a plan to help her escape."
980970,Zgodbe iz Narnije: Potovanje Potepuske zarje,113,2010,6.3,53,123415,104386950,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world."
981227,Nick in Nora: Zmenek za en vecer,90,2008,6.7,64,82448,31487293,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes."
983193,Tintin in njegove pustolovščine,107,2011,7.3,68,197022,77591831,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.
985694,Maceta,105,2010,6.6,60,178627,26593646,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss."
985699,Operacija Valkira,121,2008,7.1,56,207589,83077833,A dramatization of the 20 July assassination and political coup plot by desperate renegade German Army officers against Hitler during World War II.
986263,Nadomestki,89,2009,6.3,45,160868,38577772,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates."
986264,Taare Zameen Par,165,2007,8.4,,130244,1223869,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school."
988045,Sherlock Holmes,128,2009,7.6,57,533609,209028679,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.
988595,"Vedno priča, nikoli nevesta",111,2008,6.1,47,140106,76808654,"After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with."
989757,Samo tebe si zelim,108,2010,6.3,43,123369,80014842,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.
990407,Zeleni srsen,119,2011,5.8,39,146150,98780042,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team."
993842,Hanna,111,2011,6.8,65,173466,40259119,"A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives."
993846,Volk z Wall Streeta,180,2013,8.2,75,978535,116900694,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
995039,Mesto duhov,102,2008,6.7,72,64757,13214030,"Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts."
1000774,Seks v mestu,145,2008,5.6,53,107571,152647258,A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.
1001508,Mu pac ni do tebe,129,2009,6.4,47,145922,93953653,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.
1001526,Megaum,95,2010,7.3,63,199604,148415853,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life."
1007028,Zack in Miri snemata pornic,101,2008,6.6,56,161836,31457946,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought."
1007029,Železna lady,105,2011,6.4,54,93540,30017992,"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene."
1010048,Revni milijonar,120,2008,8.0,86,723598,141319928,"A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?"""
1013743,Kot noc in dan,109,2010,6.3,46,165414,76423035,A young woman gets mixed up with a disgraced spy who is trying to clear his name.
1013752,Fast & Furious,107,2009,6.6,46,234474,155064265,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation."
1013753,Milk,128,2008,7.6,84,151854,31841299,"The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official."
1014759,Alica v cudezni dezeli,108,2010,6.5,53,346807,334191110,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror."
1017460,Hibrid,104,2009,5.7,66,85905,16999046,Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.
